ea_id,strategy,family,symbol,timeframe,force_symbol,run_strategy,balance,risk_pct_target,hist_max_dd,lot_step,net_profit,realized_dd,realized_dd_pct,equity_dd_pct,trades,first_trade,last_trade,win_rate_pct,hist_max_loss_streak,hist_max_loss_streak_days,hist_max_streak_cost,hist_avg_loss_streak,hist_max_win_streak,largest_single_loss,dd_vs_target,report_path
BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL,BitcoinReaper_5_H1,BTC_UBSonechart_Sets,BTCUSD.a,H1,BTCUSD.a,1,100000,5.0,130.0,2600.0,752.86,1932.2,1.92,2.36,58,2026-05-01 16:53:26,2026-08-11 12:30:38,46.6,6,3,1533.44,2.07,4,378.27,0.38,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\BTC_UBSonechart_Sets\BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL.htm
BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL,BitcoinReaper_6_H1,BTC_UBSonechart_Sets,BTCUSD.a,H1,BTCUSD.a,1,100000,5.0,100.0,2000.0,320.91,3927.6,3.85,4.32,327,2026-05-01 05:02:28,2026-08-12 23:58:59,61.2,5,8,1348.66,1.98,12,296.45,0.77,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\BTC_UBSonechart_Sets\BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL.htm
BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL,BitcoinReaper_7_H1,BTC_UBSonechart_Sets,BTCUSD.a,H1,BTCUSD.a,1,100000,5.0,148.0,2960.0,843.49,3408.71,3.31,3.54,278,2026-05-01 06:19:40,2026-08-12 18:07:41,59.7,6,6,1463.49,1.67,10,258.66,0.66,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\BTC_UBSonechart_Sets\BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL.htm
BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL,BitcoinReaper_8_H1,BTC_UBSonechart_Sets,BTCUSD.a,H1,BTCUSD.a,1,100000,5.0,151.0,3020.0,-657.93,3602.98,3.5,3.92,157,2026-05-01 06:19:37,2026-08-12 16:31:43,40.1,12,6,2350.37,2.69,4,306.52,0.7,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\BTC_UBSonechart_Sets\BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL.htm
BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL,BitcoinReaper_9_H1,BTC_UBSonechart_Sets,BTCUSD.a,H1,BTCUSD.a,1,100000,5.0,50.0,1000.0,1582.29,2280.68,2.21,2.64,26,2026-05-01 16:04:37,2026-08-10 18:24:27,73.1,2,2,1519.06,1.4,6,761.73,0.44,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\BTC_UBSonechart_Sets\BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL.htm
BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL,BitcoinScalpPro_a_H1,BTC_UBSonechart_Sets,BTCUSD.a,H1,BTCUSD.a,1,100000,5.0,35.0,700.0,2817.07,1787.69,1.71,1.97,115,2026-05-01 06:19:37,2026-08-11 21:33:31,40.9,13,6,1787.69,2.72,6,309.38,0.34,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\BTC_UBSonechart_Sets\BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL.htm
VolatilityBreakout_H1_C_H1_BTCUSD.a_H1_EVERYTICKREAL,VolatilityBreakout_H1_C_H1,BTC_UBSonechart_Sets,BTCUSD.a,H1,BTCUSD.a,2,100000,5.0,31.0,620.0,1558.9,2427.83,2.38,3.28,35,2026-05-01 17:14:28,2026-08-12 22:27:01,68.6,4,4,2427.83,1.83,10,1204.57,0.48,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\BTC_UBSonechart_Sets\VolatilityBreakout_H1_C_H1_BTCUSD.a_H1_EVERYTICKREAL.htm
VolatilityBreakout_H1_E_H1_BTCUSD.a_H1_EVERYTICKREAL,VolatilityBreakout_H1_E_H1,BTC_UBSonechart_Sets,BTCUSD.a,H1,BTCUSD.a,2,100000,5.0,31.0,620.0,692.7,4389.66,4.24,4.4,66,2026-05-01 17:13:41,2026-08-12 22:27:01,63.6,7,6,2553.34,1.85,8,645.88,0.85,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\BTC_UBSonechart_Sets\VolatilityBreakout_H1_E_H1_BTCUSD.a_H1_EVERYTICKREAL.htm
VolatilityBreakout_H1_F_H1_BTCUSD.a_H1_EVERYTICKREAL,VolatilityBreakout_H1_F_H1,BTC_UBSonechart_Sets,BTCUSD.a,H1,BTCUSD.a,2,100000,5.0,35.0,700.0,2127.39,3571.24,3.48,3.98,54,2026-05-01 07:20:27,2026-08-12 22:27:00,79.6,2,2,1083.29,1.1,10,1080.66,0.7,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\BTC_UBSonechart_Sets\VolatilityBreakout_H1_F_H1_BTCUSD.a_H1_EVERYTICKREAL.htm
VolatilityBreakout_H1_H_H1_BTCUSD.a_M15_EVERYTICKREAL,VolatilityBreakout_H1_H_H1,BTC_UBSonechart_Sets,BTCUSD.a,M15,BTCUSD.a,2,100000,5.0,61.0,1220.0,284.7,1254.79,1.24,1.7,30,2026-05-01 06:31:31,2026-08-12 15:51:53,76.7,2,1,621.28,1.17,12,621.28,0.25,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\BTC_UBSonechart_Sets\VolatilityBreakout_H1_H_H1_BTCUSD.a_M15_EVERYTICKREAL.htm
VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_EVERYTICKREAL,VolatilityBreakout_H1_J_H1,BTC_UBSonechart_Sets,BTCUSD.a,M15,BTCUSD.a,2,100000,5.0,74.0,1480.0,-2660.39,2799.89,2.8,2.98,52,2026-05-01 11:21:15,2026-08-10 04:49:39,55.8,3,3,1033.35,1.53,4,458.99,0.56,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\BTC_UBSonechart_Sets\VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_EVERYTICKREAL.htm
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_EVERYTICKREAL,VolatilityBreakout_H1_M_H1,BTC_UBSonechart_Sets,BTCUSD.a,M15,BTCUSD.a,2,100000,5.0,80.0,1600.0,1292.88,1259.64,1.25,1.67,20,2026-05-04 05:52:42,2026-08-10 16:45:40,70.0,2,2,1259.64,1.2,4,636.48,0.25,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\BTC_UBSonechart_Sets\VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_EVERYTICKREAL.htm
AdvScal_eurusd_H1_SL17_EURUSD.a_H1_EVERYTICKREAL,AdvScal_eurusd_H1_SL17,FX_UBSonechart_Sets,EURUSD.a,H1,EURUSD.a,1,100000,5.0,36.0,720.0,320.8,817.65,0.82,0.87,37,2026-05-06 13:47:05,2026-08-07 15:30:44,89.2,1,1,240.81,1.0,21,240.81,0.16,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\AdvScal_eurusd_H1_SL17_EURUSD.a_H1_EVERYTICKREAL.htm
AdvScalp_eurusd_H1_SL14_EURUSD.a_H1_EVERYTICKREAL,AdvScalp_eurusd_H1_SL14,FX_UBSonechart_Sets,EURUSD.a,H1,EURUSD.a,1,100000,5.0,22.0,440.0,-471.78,902.4,0.9,0.96,36,2026-05-06 13:48:30,2026-08-07 15:30:43,80.6,2,2,656.04,1.17,14,383.86,0.18,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\AdvScalp_eurusd_H1_SL14_EURUSD.a_H1_EVERYTICKREAL.htm
AdvScalp_eurusd_H1_SL18_EURUSD.a_H1_EVERYTICKREAL,AdvScalp_eurusd_H1_SL18,FX_UBSonechart_Sets,EURUSD.a,H1,EURUSD.a,1,100000,5.0,47.0,940.0,827.29,255.99,0.25,0.27,47,2026-05-01 14:22:04,2026-08-07 15:30:44,87.2,2,2,244.86,1.2,12,170.13,0.05,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\AdvScalp_eurusd_H1_SL18_EURUSD.a_H1_EVERYTICKREAL.htm
AdvScalp_eurusd_H1_SL22_EURUSD.a_H1_EVERYTICKREAL,AdvScalp_eurusd_H1_SL22,FX_UBSonechart_Sets,EURUSD.a,H1,EURUSD.a,1,100000,5.0,18.0,360.0,328.82,942.23,0.93,1.03,44,2026-05-01 14:27:04,2026-08-07 15:30:44,84.1,1,3,684.46,1.0,15,684.46,0.19,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\AdvScalp_eurusd_H1_SL22_EURUSD.a_H1_EVERYTICKREAL.htm
AdvScalp_gbpusd_H1_GBPUSD.a_H1_EVERYTICKREAL,AdvScalp_gbpusd_H1,FX_UBSonechart_Sets,GBPUSD.a,H1,GBPUSD.a,1,100000,5.0,13.0,260.0,4151.04,330.24,0.33,0.45,39,2026-05-08 23:41:18,2026-08-12 21:03:39,92.3,1,1,289.92,1.0,25,289.92,0.07,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\AdvScalp_gbpusd_H1_GBPUSD.a_H1_EVERYTICKREAL.htm
AdvScalp_usdjpy_H1_SL22_USDJPY.a_H1_EVERYTICKREAL,AdvScalp_usdjpy_H1_SL22,FX_UBSonechart_Sets,USDJPY.a,H1,USDJPY.a,1,100000,5.0,16.0,320.0,3592.66,1261.53,1.23,1.41,44,2026-05-01 09:52:30,2026-08-12 20:40:59,75.0,2,2,813.03,1.38,9,448.9,0.25,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\AdvScalp_usdjpy_H1_SL22_USDJPY.a_H1_EVERYTICKREAL.htm
AdvScalp_usdjpy_H1_SL30_USDJPY.a_H1_EVERYTICKREAL,AdvScalp_usdjpy_H1_SL30,FX_UBSonechart_Sets,USDJPY.a,H1,USDJPY.a,1,100000,5.0,28.0,560.0,1609.76,565.27,0.56,0.69,41,2026-05-01 09:52:41,2026-08-12 21:12:33,87.8,1,1,335.6,1.0,13,335.6,0.11,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\AdvScalp_usdjpy_H1_SL30_USDJPY.a_H1_EVERYTICKREAL.htm
AdvScalp_usdjpy_H4_SL14_USDJPY.a_H4_EVERYTICKREAL,AdvScalp_usdjpy_H4_SL14,FX_UBSonechart_Sets,USDJPY.a,H4,USDJPY.a,1,100000,5.0,34.0,680.0,-1215.11,1800.8,1.79,1.91,55,2026-05-01 09:52:29,2026-08-12 21:13:13,41.8,5,4,530.91,2.46,4,138.29,0.36,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\AdvScalp_usdjpy_H4_SL14_USDJPY.a_H4_EVERYTICKREAL.htm
AdvScalp_usdjpy_H4_SL17_USDJPY.a_H4_EVERYTICKREAL,AdvScalp_usdjpy_H4_SL17,FX_UBSonechart_Sets,USDJPY.a,H4,USDJPY.a,1,100000,5.0,69.0,1380.0,-373.16,572.23,0.57,0.64,53,2026-05-01 09:52:20,2026-08-12 21:12:27,43.4,6,4,280.95,2.31,4,86.81,0.11,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\AdvScalp_usdjpy_H4_SL17_USDJPY.a_H4_EVERYTICKREAL.htm
DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL,DTP2_eurusd_a,FX_UBSonechart_Sets,EURUSD.a,Daily,EURUSD.a,1,100000,5.0,300.0,6000.0,459.93,563.71,0.56,0.53,9,2026-06-05 17:19:17,2026-08-12 23:58:59,77.8,2,2,561.47,2.0,5,281.84,0.11,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL.htm
DTP2_eurusd_b_EURUSD.a_Daily_EVERYTICKREAL,DTP2_eurusd_b,FX_UBSonechart_Sets,EURUSD.a,Daily,EURUSD.a,1,100000,5.0,75.0,1500.0,785.98,4.62,0.0,0.41,2,2026-06-24 04:04:19,2026-06-24 11:14:59,100.0,0,0,-0.0,0.0,2,0.0,,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DTP2_eurusd_b_EURUSD.a_Daily_EVERYTICKREAL.htm
DTP2_eurusd_c_EURUSD.a_Daily_EVERYTICKREAL,DTP2_eurusd_c,FX_UBSonechart_Sets,EURUSD.a,Daily,EURUSD.a,1,100000,5.0,100.0,2000.0,595.42,3.5,0.0,0.31,2,2026-06-24 04:04:19,2026-06-24 11:14:59,100.0,0,0,-0.0,0.0,2,0.0,,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DTP2_eurusd_c_EURUSD.a_Daily_EVERYTICKREAL.htm
DTP2_eurusd_d_EURUSD.a_Daily_EVERYTICKREAL,DTP2_eurusd_d,FX_UBSonechart_Sets,EURUSD.a,Daily,EURUSD.a,1,100000,5.0,75.0,1500.0,785.98,4.62,0.0,0.41,2,2026-06-24 04:04:19,2026-06-24 11:14:59,100.0,0,0,-0.0,0.0,2,0.0,,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DTP2_eurusd_d_EURUSD.a_Daily_EVERYTICKREAL.htm
DTP2_gbpusd_a_GBPUSD.a_Daily_EVERYTICKREAL,DTP2_gbpusd_a,FX_UBSonechart_Sets,GBPUSD.a,Daily,GBPUSD.a,1,100000,5.0,79.0,1580.0,-900.96,1259.75,1.26,1.37,2,2026-06-18 12:01:38,2026-07-02 11:12:05,50.0,1,1,1257.54,1.0,1,1257.54,0.25,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DTP2_gbpusd_a_GBPUSD.a_Daily_EVERYTICKREAL.htm
DaytradePro_AUDJPY_AUDJPY.a_Daily_EVERYTICKREAL,DaytradePro_AUDJPY,FX_UBSonechart_Sets,AUDJPY.a,Daily,AUDJPY.a,1,100000,5.0,139.0,2780.0,-892.55,1037.95,1.04,1.42,3,2026-07-30 16:43:39,2026-08-04 04:59:38,33.3,2,1,1034.26,2.0,1,517.24,0.21,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_AUDJPY_AUDJPY.a_Daily_EVERYTICKREAL.htm
DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL,DaytradePro_AUDUSD,FX_UBSonechart_Sets,AUDUSD.a,Daily,AUDUSD.a,1,100000,5.0,70.0,1400.0,-1000.69,1393.69,1.39,1.4,6,2026-05-19 17:24:27,2026-08-12 15:40:58,83.3,1,1,1391.2,1.0,4,1391.2,0.28,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL.htm
DaytradePro_CHFJPY_CHFJPY.a_Daily_EVERYTICKREAL,DaytradePro_CHFJPY,FX_UBSonechart_Sets,CHFJPY.a,Daily,CHFJPY.a,1,100000,5.0,208.0,4160.0,-149.76,381.46,0.38,0.43,3,2026-06-18 11:47:39,2026-07-30 16:44:17,66.7,1,1,379.78,1.0,1,379.78,0.08,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_CHFJPY_CHFJPY.a_Daily_EVERYTICKREAL.htm
DaytradePro_EURAUD_EURAUD.a_Daily_EVERYTICKREAL,DaytradePro_EURAUD,FX_UBSonechart_Sets,EURAUD.a,Daily,EURAUD.a,1,100000,5.0,100.0,2000.0,-638.79,638.79,0.64,0.76,2,2026-05-19 05:15:42,2026-07-22 15:52:20,0.0,2,2,635.29,2.0,0,593.52,0.13,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_EURAUD_EURAUD.a_Daily_EVERYTICKREAL.htm
DaytradePro_EURJPY_EURJPY.a_Daily_EVERYTICKREAL,DaytradePro_EURJPY,FX_UBSonechart_Sets,EURJPY.a,Daily,EURJPY.a,1,100000,5.0,130.0,2600.0,-1008.45,1149.99,1.15,1.5,6,2026-06-30 03:52:38,2026-08-04 22:07:31,16.7,4,3,1142.01,2.5,1,299.77,0.23,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_EURJPY_EURJPY.a_Daily_EVERYTICKREAL.htm
DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL,DaytradePro_EURNZD,FX_UBSonechart_Sets,EURNZD.a,Daily,EURNZD.a,1,100000,5.0,137.0,2740.0,93.19,462.83,0.46,1.19,8,2026-05-06 06:08:13,2026-08-12 23:58:59,87.5,1,1,461.57,1.0,7,461.57,0.09,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL.htm
DaytradePro_EURUSD_EURUSD.a_Daily_EVERYTICKREAL,DaytradePro_EURUSD,FX_UBSonechart_Sets,EURUSD.a,Daily,EURUSD.a,1,100000,5.0,150.0,3000.0,3285.48,150.72,0.15,0.95,22,2026-05-15 13:52:19,2026-07-30 18:00:29,81.8,4,1,142.6,4.0,15,36.74,0.03,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_EURUSD_EURUSD.a_Daily_EVERYTICKREAL.htm
DaytradePro_GBPJPY_GBPJPY.a_Daily_EVERYTICKREAL,DaytradePro_GBPJPY,FX_UBSonechart_Sets,GBPJPY.a,Daily,GBPJPY.a,1,100000,5.0,105.0,2100.0,85.43,1029.66,1.02,1.71,4,2026-07-15 18:50:40,2026-08-06 18:36:39,50.0,2,2,1026.36,2.0,2,578.65,0.2,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_GBPJPY_GBPJPY.a_Daily_EVERYTICKREAL.htm
DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL,DaytradePro_GBPUSD,FX_UBSonechart_Sets,GBPUSD.a,Daily,GBPUSD.a,1,100000,5.0,200.0,4000.0,-2052.2,2052.2,2.05,2.61,9,2026-06-18 07:02:23,2026-08-12 23:58:59,0.0,9,3,2044.28,9.0,0,593.56,0.41,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL.htm
DaytradePro_NZDUSD_NZDUSD.a_Daily_EVERYTICKREAL,DaytradePro_NZDUSD,FX_UBSonechart_Sets,NZDUSD.a,Daily,NZDUSD.a,1,100000,5.0,50.0,1000.0,468.88,10.5,0.01,3.57,5,2026-05-06 11:42:42,2026-08-03 00:14:42,100.0,0,0,-0.0,0.0,5,0.0,0.0,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_NZDUSD_NZDUSD.a_Daily_EVERYTICKREAL.htm
DaytradePro_USDCAD_USDCAD.a_Daily_EVERYTICKREAL,DaytradePro_USDCAD,FX_UBSonechart_Sets,USDCAD.a,Daily,USDCAD.a,1,100000,5.0,58.0,1160.0,613.48,3.01,0.0,0.57,3,2026-06-11 17:07:28,2026-08-07 15:31:34,100.0,0,0,-0.0,0.0,3,0.0,,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_USDCAD_USDCAD.a_Daily_EVERYTICKREAL.htm
DaytradePro_USDJPY_USDJPY.a_Daily_EVERYTICKREAL,DaytradePro_USDJPY,FX_UBSonechart_Sets,USDJPY.a,Daily,USDJPY.a,1,100000,5.0,223.0,4460.0,684.88,1.54,0.0,0.23,4,2026-07-01 06:34:39,2026-07-30 16:39:42,100.0,0,0,-0.0,0.0,4,0.0,,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_USDJPY_USDJPY.a_Daily_EVERYTICKREAL.htm
DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL,DaytradePro_XAUUSD,FX_UBSonechart_Sets,XAUUSD.a,Daily,XAUUSD.a,1,100000,5.0,220.0,4400.0,2434.01,304.15,0.3,0.33,16,2026-05-04 18:28:43,2026-08-11 03:04:39,81.2,1,2,290.99,1.0,10,290.99,0.06,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL.htm
VolatilityBreakout_EURUSD_e_EURUSD.a_M15_EVERYTICKREAL,VolatilityBreakout_EURUSD_e,FX_UBSonechart_Sets,EURUSD.a,M15,EURUSD.a,2,100000,5.0,20.0,400.0,910.0,1540.0,1.5,1.52,6,2026-06-05 17:13:59,2026-07-14 18:51:29,66.7,2,2,1522.5,2.0,4,761.25,0.3,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\VolatilityBreakout_EURUSD_e_EURUSD.a_M15_EVERYTICKREAL.htm
VolatilityBreakout_EURUSD_f_EURUSD.a_M15_EVERYTICKREAL,VolatilityBreakout_EURUSD_f,FX_UBSonechart_Sets,EURUSD.a,M15,EURUSD.a,2,100000,5.0,20.0,400.0,-666.0,3118.5,3.04,3.06,8,2026-06-05 16:31:40,2026-08-10 20:17:34,50.0,4,3,3083.5,4.0,4,784.25,0.61,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\VolatilityBreakout_EURUSD_f_EURUSD.a_M15_EVERYTICKREAL.htm
VolatilityBreakout_EURUSD_i_EURUSD.a_M15_EVERYTICKREAL,VolatilityBreakout_EURUSD_i,FX_UBSonechart_Sets,EURUSD.a,M15,EURUSD.a,2,100000,5.0,90.0,1800.0,-1717.67,1717.67,1.72,1.85,7,2026-05-14 17:58:43,2026-08-12 23:58:59,28.6,3,3,1315.67,1.67,1,520.14,0.34,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\VolatilityBreakout_EURUSD_i_EURUSD.a_M15_EVERYTICKREAL.htm
VolatilityBreakout_EURUSD_k_EURUSD.a_M15_EVERYTICKREAL,VolatilityBreakout_EURUSD_k,FX_UBSonechart_Sets,EURUSD.a,M15,EURUSD.a,2,100000,5.0,14.0,280.0,-1793.61,2843.18,2.81,3.31,5,2026-06-17 22:10:35,2026-08-11 09:19:27,40.0,2,2,2531.14,1.5,1,1324.11,0.56,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\VolatilityBreakout_EURUSD_k_EURUSD.a_M15_EVERYTICKREAL.htm
VolatilityBreakout_EURUSD_l_EURUSD.a_M15_EVERYTICKREAL,VolatilityBreakout_EURUSD_l,FX_UBSonechart_Sets,EURUSD.a,M15,EURUSD.a,2,100000,5.0,32.0,640.0,565.04,1701.02,1.66,1.67,8,2026-06-05 17:24:37,2026-07-14 20:14:35,62.5,3,3,1684.64,3.0,5,578.6,0.33,C:\Users\pc\AppData\Local\Temp\claude\C--BulkBackTest\42d0231a-2e8f-4695-a7a4-77ae63b808cc\scratchpad\compile_stage\tick\FX_UBSonechart_Sets\VolatilityBreakout_EURUSD_l_EURUSD.a_M15_EVERYTICKREAL.htm
